200;324;131742;0
156;256;132257;0
384;104;132771;8
276;36;132942;0
276;36;133028;0
276;36;133114;0
124;156;133457;8
232;228;133628;0
512;332;134142;0
280;300;134485;0
60;180;135000;0
164;96;135171;0
196;209;135685;0
468;148;136200;8
456;276;136371;0
456;276;136457;0
456;276;136542;0
164;360;136885;0
456;276;137400;0
468;148;137571;0
236;92;137914;0
176;180;138257;0
176;280;138600;0
392;264;138942;8
384;132;139114;0
384;132;139200;0
384;132;139285;0
264;144;139628;0
180;128;139971;0
76;192;140485;0
12;264;141000;8
184;308;141171;0
184;308;141257;0
184;308;141342;0
312;120;141857;0
192;76;142028;0
312;120;142371;0
492;304;142714;0
212;328;143228;0
212;328;143314;0
212;328;143400;0
56;216;143742;8
156;132;143914;0
440;220;144428;0
288;204;144771;0
368;140;145114;0
216;124;145457;0
124;108;145971;0
76;368;146485;8
52;240;146657;0
179;286;146828;0
460;360;147171;0
432;244;147514;0
388;32;147857;0
200;68;148200;0
124;196;148714;0
124;196;148800;0
124;196;148885;0
376;232;149228;0
400;368;149571;0
104;64;149914;0
341;138;150257;0
178;293;150600;0
18;142;150942;0
152;152;151285;0
94;70;151628;0
216;296;151800;0
134;354;152142;0
360;232;152314;0
418;314;152657;0
296;88;152828;0
378;30;153171;0
224;144;153342;0
92;296;153685;4
40;208;153857;0
68;112;154028;0
320;136;154542;0
320;136;154628;0
320;136;154714;0
504;292;155057;0
412;96;155400;8
416;264;155571;0
180;224;156085;8
244;120;156257;0
244;120;156342;0
244;120;156428;0
52;76;156771;8
12;188;156942;0
12;188;157028;0
12;188;157114;0
180;224;157285;0
52;76;157457;8
240;40;157628;0
312;172;157800;0
412;144;158314;0
272;264;158828;0
8;172;159171;0
284;44;159685;0
284;44;159771;0
284;44;159857;0
148;104;160028;0
272;192;160200;8
284;44;160371;0
348;192;160542;0
372;128;161057;0
152;224;161571;0
74;166;161914;0
340;36;162428;0
340;36;162514;0
340;36;162600;0
456;240;162942;0
208;268;163285;0
339;361;163800;0
256;200;164314;0
148;24;164657;0
100;196;165171;0
140;204;165257;0
176;220;165342;0
252;144;165685;0
376;172;166028;0
142;358;166542;0
48;32;167057;0
144;76;167400;0
264;232;167914;0
264;232;168000;0
264;232;168085;0
304;120;168428;0
460;232;168771;0
304;120;169285;0
128;364;169800;0
244;340;170142;0
376;216;170485;8
304;120;170657;0
304;120;170742;0
304;120;170828;0
376;216;171171;0
280;288;171514;0
68;308;171857;8
100;192;172028;0
152;52;172542;0
408;144;172885;0
248;244;173228;8
164;344;173400;0
104;100;173914;0
348;40;174428;0
408;284;174942;0
191;134;175457;0
191;134;175542;0
191;134;175628;0
75;97;175971;0
180;360;176485;0
296;332;176657;0
364;207;177000;0
271;83;177342;0
147;176;177685;0
240;300;178028;0
364;208;178371;0
104;92;178885;0
104;92;178971;0
104;92;179057;0
36;352;179400;0
168;148;179742;0
256;64;179914;0
308;172;180085;0
414;244;180428;0
368;332;180771;0
152;220;181285;0
152;220;181371;0
152;220;181457;0
40;256;181800;0
124;332;182142;0
408;272;182485;0
344;156;183000;0
424;200;183514;0
264;24;183857;0
88;184;184200;0
248;360;184543;0
424;200;184885;0
172;120;185400;0
172;120;185485;0
172;120;185571;0
358;21;185914;0
248;232;186257;8
212;216;186342;0
172;216;186428;0
136;228;186514;0
108;256;186600;0
172;336;186942;0
460;304;187457;0
436;188;187628;0
240;40;187971;0
388;248;188314;0
56;224;188657;0
124;156;189171;0
124;156;189257;0
124;156;189342;0
328;316;189857;0
316;60;190371;0
244;280;190714;0
200;164;190971;0
188;140;191057;0
58;102;191400;0
136;220;191914;0
136;220;192000;0
136;220;192085;0
304;116;192600;0
404;128;193114;0
168;36;193628;0
88;116;193800;0
218;341;194314;0
218;341;194400;0
218;341;194485;0
256;40;195000;0
256;40;195085;0
256;40;195171;0
172;158;195514;0
0;232;195857;0
308;304;196371;0
308;304;196457;0
308;304;196542;0
440;312;196885;0
480;96;197228;0
100;248;198086;0
100;248;198257;0
120;164;198771;0
144;80;199628;0
372;112;199971;0
328;48;200314;4
428;272;200828;0
428;272;201000;0
208;320;201514;0
136;376;202371;0
40;72;202885;0
240;264;203400;0
324;284;203571;0
404;256;203742;0
416;64;204257;0
416;64;204428;0
208;88;204942;0
208;88;205114;0
331;168;205457;0
256;192;205800;0
368;288;206314;0
148;348;206828;0
80;300;207000;0
52;220;207171;0
144;56;207685;0
220;216;208200;0
356;324;208885;0
496;240;209228;0
368;52;209742;0
268;80;210600;0
52;172;210942;0
224;260;211285;0
392;356;211628;0
296;120;211971;0
360;48;212485;0
192;216;213000;0
132;40;213342;0
228;72;214200;0
328;52;214371;2
392;168;214542;0
292;148;214713;2
228;264;214885;0
328;244;215056;2
416;296;215228;0
336;360;215400;0
72;328;215742;0
272;232;216085;0
8;200;216428;0
180;92;216771;0
283;69;217114;0
367;134;217457;0
372;240;217800;0
293;311;218142;2
260;332;218228;0
222;337;218314;2
183;334;218400;0
152;310;218485;2
135;275;218571;0
136;236;218657;2
148;200;218742;0
149;161;218828;2
136;124;218914;0
110;95;219000;2
72;95;219085;0
43;120;219171;12
264;32;219510;0
480;104;220024;0
380;320;220538;0
304;288;220710;0
361;226;220881;0
156;84;221224;0
297;269;221567;0
288;119;221910;0
396;100;222167;0
424;116;222252;0
404;360;222767;0
287;119;223110;0
255;233;223367;0
238;262;223452;2
210;281;223538;0
177;292;223624;0
48;208;223967;0
230;353;224138;0
48;208;224652;0
289;118;224995;0
364;64;225338;8
444;112;225510;0
376;324;226024;0
376;232;226195;0
452;272;226367;0
216;360;226881;0
152;292;227395;0
108;156;227567;0
248;108;227738;0
104;40;228081;0
40;284;228424;0
224;228;228767;0
348;196;229624;0
264;124;230481;0
356;116;230995;0
264;124;231510;0
224;204;231681;0
296;256;231852;0
252;364;232195;0
48;172;232538;0
324;148;232881;0
292;152;232967;0
260;148;233052;0
228;132;233138;0
203;105;233224;0
52;52;233567;0
108;168;233910;0
20;300;234081;8
144;264;234252;0
108;356;234424;0
200;152;234595;0
332;252;234938;0
352;344;235110;0
428;96;235624;0
328;56;235967;0
88;268;236481;0
68;180;236995;0
100;44;237167;0
224;180;237339;0
148;120;237681;8
296;40;237852;0
384;4;238195;8
384;180;238367;0
393;160;238452;0
397;140;238538;0
395;119;238624;0
388;98;238709;4
240;184;238881;0
384;268;239052;8
388;98;239224;0
148;108;239738;0
92;180;239910;0
120;264;240082;0
32;260;240424;0
212;224;240595;0
120;264;241110;0
196;132;241452;0
280;80;241967;0
160;108;242481;0
147;34;242653;0
52;136;242824;0
256;220;243338;0
359;260;243852;0
398;242;243937;0
429;213;244023;0
450;177;244109;0
460;135;244196;0
392;4;244538;8
296;60;244710;0
32;76;245224;0
68;244;245395;0
32;76;245567;0
176;280;245910;0
284;36;246424;0
356;184;246596;0
456;52;246767;0
284;36;246939;0
228;188;247281;0
80;128;247624;0
228;188;247967;2
232;220;248052;0
232;256;248138;2
220;288;248224;0
200;316;248310;0
228;188;248652;0
500;192;248995;0
296;147;249338;0
368;92;249510;0
456;112;249681;0
432;256;250024;8
484;356;250195;0
280;216;250710;2
260;184;250795;0
232;156;250881;2
200;140;250967;0
164;132;251052;0
16;280;251395;0
160;228;251567;0
160;228;252081;0
224;144;252424;0
176;64;252938;0
308;216;253452;2
304;252;253538;0
316;284;253624;2
340;308;253710;0
372;324;253795;0
308;216;254138;0
165;352;254481;0
102;245;254824;0
228;248;255167;0
244;100;255510;8
156;164;255681;0
412;52;256195;0
408;172;256367;0
315;103;256538;0
302;287;256881;0
150;184;257224;0
88;272;257567;0
44;172;257738;0
108;84;257910;0
184;164;258424;0
336;176;258767;8
412;96;258938;0
428;208;259110;0
444;308;259281;0
276;212;259624;0
236;292;259967;0
64;328;260310;0
88;300;260395;0
104;264;260481;0
108;224;260567;0
100;188;260652;0
12;64;260996;8
200;176;261167;0
456;160;261681;0
440;324;261852;0
320;232;262024;0
168;320;262367;0
296;124;262538;0
216;68;263052;0
4;216;263398;0
160;284;263740;8
280;228;263912;0
392;72;264426;0
132;156;264769;0
148;44;265112;8
32;104;265283;0
52;236;265455;0
160;268;265712;0
180;260;265798;0
432;360;266140;0
340;192;266655;0
256;44;267169;8
376;112;267340;0
376;112;267426;0
376;112;267512;0
340;192;267855;0
238;198;268112;0
112;136;268369;0
16;268;268540;0
260;336;268883;0
424;248;269398;0
408;216;269483;0
404;176;269569;0
296;128;269912;0
224;56;270426;0
252;232;270598;8
88;168;270769;0
88;168;270855;0
88;168;270940;0
16;248;271283;0
144;236;271626;0
204;316;272140;0
256;360;272655;0
316;20;273169;0
324;56;273255;0
344;88;273340;0
460;148;273683;0
332;360;274026;0
72;300;274540;0
72;300;274626;0
72;300;274712;8
228;312;274883;0
160;168;275055;0
248;112;275398;0
408;32;275740;0
147;244;276255;0
48;188;276769;0
224;336;277112;0
460;308;277455;0
340;220;277798;0
248;24;278140;0
88;268;278655;0
88;268;278740;0
88;268;278826;0
332;360;279169;0
424;116;279512;0
180;24;279855;0
88;44;280369;0
320;343;280883;0
480;132;281226;0
284;100;281569;8
148;140;281740;0
124;172;281826;0
116;208;281912;0
120;248;281998;0
140;280;282083;0
308;184;282426;0
204;88;282598;0
120;148;283112;0
180;232;283626;0
264;172;284140;0
204;88;284655;0
444;284;284998;2
368;64;285340;0
68;164;285855;0
68;164;285940;0
68;164;286026;0
188;368;286369;8
248;240;286540;0
420;344;287055;0
104;356;287398;0
92;40;287740;0
408;28;288083;0
192;148;288598;0
256;340;289112;8
384;280;289283;0
384;280;289369;0
384;280;289455;0
200;88;289798;0
256;340;290140;0
72;148;290483;0
256;340;290826;0
364;72;291340;0
364;72;291426;0
364;72;291512;0
104;224;291855;0
140;116;292198;0
176;304;292369;0
320;180;292540;8
104;224;292712;0
248;96;292883;0
284;280;293226;0
472;164;293569;0
104;40;294083;0
408;184;294598;0
264;344;294940;0
104;200;295283;0
248;40;295626;0
408;184;295969;0
104;200;296312;0
356;304;296826;0
356;304;296912;0
356;304;296998;0
256;52;297340;8
468;32;297512;0
492;248;297683;0
344;204;298026;0
244;188;298369;0
160;36;298883;0
160;36;298969;0
160;36;299055;0
356;152;299398;8
472;72;299569;0
480;216;299740;0
192;324;300255;0
132;220;300769;0
8;88;301112;0
184;52;301455;0
236;180;301798;0
392;240;302312;0
392;240;302398;0
392;240;302483;0
236;180;302826;0
60;256;303169;0
188;144;303512;0
339;35;303855;0
385;343;304198;0
344;248;304540;0
204;272;304883;0
140;344;305226;0
175;140;305398;0
104;76;305741;0
307;111;305912;0
372;40;306255;0
336;243;306427;0
408;308;306770;0
308;112;306940;0
336;243;307280;4
336;243;318251;0
344;124;319280;0
292;144;319451;0
236;144;319623;0
123;127;320308;0
168;232;320994;0
128;116;322022;0
176;84;322194;0
232;68;322365;0
208;180;324080;0
320;208;324422;0
256;24;325108;0
16;32;326137;0
16;32;326308;0
16;32;326480;0
356;104;327508;0
348;216;327851;0
296;132;329393;0
324;44;329565;8
396;104;329737;0
164;256;330251;0
396;244;330594;0
264;364;330937;8
480;292;331108;0
244;80;331622;0
380;228;332137;0
436;152;332308;8
344;144;332480;0
436;152;332994;0
192;32;333337;0
312;120;333680;8
308;32;333851;0
92;172;334365;0
148;240;334537;0
172;156;334708;0
328;340;335051;0
340;172;335394;0
156;328;335737;0
188;224;335994;0
208;200;336080;0
176;40;336422;8
268;48;336594;0
256;292;337108;2
244;320;337194;2
240;348;337280;0
332;336;337451;0
422;360;337965;0
444;96;338480;0
272;256;338822;0
320;328;339165;8
212;208;339337;0
429;85;339852;0
348;40;340194;0
344;300;340708;0
319;218;340879;0
294;137;341050;8
232;228;341222;0
294;137;341565;0
232;228;341908;0
188;132;342251;0
56;312;342594;0
266;157;343109;0
117;185;343280;8
213;304;343452;0
208;212;343965;0
296;256;344308;0
376;144;344651;0
344;12;344994;0
236;104;345337;0
12;88;345851;0
100;224;346022;0
256;152;346365;0
236;320;346708;0
380;256;347051;4
480;320;347222;0
380;256;347394;8
488;208;347565;0
380;256;347737;2
400;140;347908;2
380;256;348080;0
360;276;348165;0
332;288;348251;0
304;292;348337;0
276;288;348422;0
180;188;348765;0
128;56;349108;0
376;92;349451;0
260;236;349794;0
324;168;350137;0
213;59;350308;0
240;148;350651;0
394;105;350822;0
304;84;351165;0
72;352;351680;0
56;120;352194;0
156;108;352365;0
116;200;352537;0
230;48;352880;0
304;220;353222;0
264;308;353565;0
296;332;353651;0
336;340;353737;0
376;336;353822;0
412;320;353908;0
416;172;354251;0
280;76;354594;0
132;200;354937;0
195;325;355108;0
280;208;355280;0
448;240;355622;0
380;164;355794;0
228;144;356308;0
272;292;356651;0
364;252;356994;8
348;352;357165;0
336;108;357680;0
436;64;357851;0
416;168;358022;0
488;328;358365;8
416;168;358537;0
256;240;358880;8
264;340;359051;0
312;324;359137;0
344;288;359222;0
356;236;359308;0
344;188;359394;0
176;184;359737;8
256;240;359908;0
92;64;360422;0
76;88;360680;0
60;116;360937;0
176;184;361280;0
288;284;362137;0
400;56;362651;0
424;280;363165;0
288;284;363337;0
352;188;363508;0
80;88;363851;0
204;28;364194;0
256;316;364537;0
308;28;364880;0
452;116;365222;8
352;212;365394;0
344;120;365908;2
304;112;365994;0
264;116;366080;2
228;132;366165;0
200;160;366251;8
176;276;366422;0
200;64;366595;0
340;224;366766;0
276;160;367280;0
416;156;367622;0
368;4;367965;8
340;224;368137;0
276;160;368651;0
192;276;368822;0
124;204;368994;0
240;148;369337;0
228;268;369680;0
416;284;370022;0
344;132;370194;0
276;40;370365;0
272;208;370708;8
344;132;370880;0
144;264;371394;2
120;296;371480;0
88;316;371565;2
48;324;371651;0
12;312;371737;8
36;172;371907;0
144;264;372080;0
36;172;372251;0
308;140;372765;0
248;212;373108;0
336;256;373622;0
40;156;374137;2
52;188;374222;0
64;220;374308;2
92;64;374480;0
76;156;374822;0
164;120;375165;0
92;64;375508;0
110;43;375593;0
134;31;375679;0
161;27;375765;0
188;32;375852;0
368;24;376194;8
308;164;376365;0
196;232;376880;0
48;360;377051;0
196;232;377222;0
276;200;377565;0
112;260;377737;0
324;304;378251;0
412;328;378594;0
424;80;379108;0
316;4;379280;0
284;132;379451;8
176;56;379623;2
152;80;379709;0
128;104;379795;2
200;192;379965;0
48;260;380308;0
184;352;380651;0
200;192;380994;0
328;340;381165;0
416;324;381337;0
376;144;381680;8
292;160;381851;0
460;36;382194;8
304;48;382365;0
148;77;382537;0
160;156;382708;8
64;304;382880;0
64;128;383052;0
168;324;383222;0
364;344;383565;0
168;324;383908;0
320;80;384080;0
472;188;384594;0
433;268;385108;2
408;232;385194;0
368;216;385280;2
324;220;385365;0
288;244;385451;0
16;220;385794;0
268;28;386137;0
364;80;386480;0
432;208;386651;0
328;244;386822;0
452;340;387165;8
312;148;387337;0
176;176;387851;2
152;140;387937;0
112;124;388022;2
68;128;388108;0
36;156;388194;0
232;348;388537;0
412;64;388880;0
420;348;389222;0
268;244;389565;0
244;140;390080;0
112;76;390594;2
64;104;390680;0
44;156;390765;2
52;212;390851;0
80;260;390937;0
432;124;391280;0
179;297;391622;0
361;268;391794;8
332;86;391965;0
150;115;392137;0
361;268;392308;0
151;116;392822;0
168;224;393337;0
168;224;393422;0
168;224;393508;0
256;192;393680;0
40;40;395394;8
140;60;395565;0
108;156;396080;2
108;156;396165;0
108;156;396251;2
208;296;396422;0
376;252;396765;8
501;171;396937;0
376;252;397280;8
308;176;397451;0
284;156;397537;0
256;148;397622;0
228;148;397708;0
200;156;397794;0
44;168;398137;0
20;332;398480;0
136;168;398651;0
108;56;398908;0
100;28;398994;2
204;84;399165;0
368;80;399508;0
348;172;399680;0
436;368;400194;0
236;280;400365;0
436;200;400537;0
340;80;400880;8
348;172;401051;0
340;80;401565;2
312;88;401651;0
288;104;401737;2
268;128;401822;0
260;156;401908;0
364;264;402251;8
348;172;402422;0
100;292;402937;0
104;164;403109;0
200;196;403280;0
124;60;403622;8
104;164;403794;0
312;104;404308;0
388;136;404480;0
448;192;404651;0
400;340;404994;0
320;292;405165;0
248;356;405680;0
128;96;406022;0
168;256;406365;8
258;275;406537;0
256;180;407051;0
76;76;407394;0
252;100;407737;8
184;164;407908;0
296;348;408251;0
268;180;408594;0
268;180;408680;0
268;180;408765;0
176;204;409108;8
240;272;409280;0
324;108;409794;0
268;180;410137;8
176;204;410308;0
88;176;410480;0
176;204;410651;0
268;280;411165;0
428;96;411508;0
268;136;411851;8
176;124;412022;0
96;264;412365;8
188;268;412537;0
216;268;412622;0
244;272;412708;0
272;284;412794;0
292;304;412880;0
216;184;413222;8
292;128;413394;0
320;40;413908;0
384;116;414080;0
348;196;414251;0
292;128;414594;8
268;248;414765;0
76;312;415280;0
68;160;415451;0
220;128;415622;0
296;180;416137;0
164;204;416651;0
232;248;416994;4
256;192;417080;0
