352;352;158352;0
188;196;158820;8
320;132;159055;0
112;140;159758;0
148;284;160109;0
148;284;160227;0
400;180;160695;0
240;188;161047;0
256;80;161281;0
268;88;161516;2
280;92;161633;0
160;48;162102;0
132;192;162570;8
148;200;162688;0
164;208;162805;0
276;168;163039;0
460;344;163508;8
312;252;163742;2
192;352;163977;0
432;192;165383;0
368;96;165617;8
368;96;165734;0
368;96;165852;0
152;192;166320;0
308;292;166789;2
308;292;167258;0
224;320;167493;0
316;204;167727;2
388;252;167961;0
316;204;168195;0
148;280;169133;2
148;280;169367;0
80;224;169602;0
144;164;170305;0
224;132;171008;0
288;188;171242;0
360;136;171711;0
368;224;172414;0
292;372;172883;0
148;220;173352;2
305;220;173586;0
228;84;173820;0
226;241;174055;0
364;164;174289;2
205;162;174523;0
284;300;174757;2
284;141;174992;0
226;241;175227;2
228;84;175461;0
305;220;175695;0
148;220;175930;0
284;300;176164;2
284;141;176398;0
226;241;176633;2
364;164;176867;2
205;162;177102;0
284;141;177570;0
364;164;178039;0
320;268;178742;0
116;280;179445;0
116;280;179680;0
236;120;180148;0
140;84;180617;0
292;36;180852;0
388;104;181320;0
432;212;181789;0
260;228;182492;0
296;128;182727;0
224;160;183195;0
40;184;183898;0
116;232;184602;0
224;248;185305;0
416;288;186008;2
416;288;186242;0
488;184;186477;0
400;144;186945;0
256;192;187414;2
288;52;187648;2
348;228;187883;0
256;192;188352;2
112;232;195852;0
424;304;196320;2
224;320;196555;0
332;136;196789;0
252;136;197023;0
348;56;197258;0
396;228;197609;0
328;256;197727;0
120;60;198195;0
52;340;198664;0
280;360;199133;8
228;184;199367;2
228;184;199484;0
228;184;199602;0
388;264;200070;0
112;52;201008;8
80;156;201242;0
112;260;201477;0
208;208;202180;0
352;320;202883;8
276;116;203117;2
276;116;203234;0
276;116;203352;0
464;188;203820;0
316;192;204289;0
168;240;204523;2
276;116;204758;8
120;68;204992;2
60;232;205227;0
224;220;205695;0
120;68;206164;0
144;248;206633;8
276;116;206867;2
276;116;206984;0
276;116;207102;0
464;196;207570;0
236;280;208039;0
360;44;208508;0
152;88;208977;2
84;200;209211;0
232;132;209445;8
236;280;209680;2
96;168;209914;2
68;320;210148;0
248;176;210383;8
368;360;210617;2
368;360;210734;0
368;360;210852;0
236;280;211320;8
388;252;211555;0
248;176;212258;0
184;64;212727;2
184;64;212961;0
312;108;213195;8
312;108;213429;2
320;232;213664;0
124;360;214133;0
232;96;214602;2
240;120;214719;0
244;148;214836;2
244;176;214953;2
236;204;215070;0
476;104;215539;0
312;100;215773;2
396;44;216008;8
440;196;216242;2
440;196;216359;0
440;196;216477;0
324;344;216945;8
248;268;217180;0
248;160;217883;0
184;20;218352;2
184;20;218469;0
184;20;218586;0
76;88;218820;0
248;268;219289;0
344;216;219523;2
292;60;219758;8
248;160;219992;2
408;300;220227;0
196;352;220930;0
344;216;221633;8
292;60;221867;2
108;192;222102;0
144;120;222336;0
64;116;222570;0
292;136;223039;0
252;240;223508;0
408;292;223859;0
408;292;223977;0
268;40;224445;0
132;296;224914;0
224;340;225383;8
352;224;225617;2
236;152;225852;0
416;172;226320;0
236;152;226789;0
332;112;227258;8
332;112;227727;0
208;64;228195;0
308;24;228664;0
236;152;229133;0
44;192;229602;2
64;276;229836;0
148;284;230070;0
208;348;230305;2
292;324;230539;0
260;192;231008;0
372;240;231477;0
388;156;231945;0
336;84;232414;0
252;68;232883;0
180;152;233352;0
256;192;234055;0
336;228;234289;0
200;260;234758;0
324;286;235227;2
212;132;235461;0
366;156;235695;2
186;214;235930;0
325;214;236164;2
255;75;236398;0
255;265;236633;0
145;156;236867;2
299;132;237102;2
187;286;237336;0
325;214;237570;2
145;156;237805;0
255;75;238039;0
324;288;238273;2
366;156;238508;2
187;286;238742;2
256;192;238977;2
